"yr","cst","cst_n","pty_n","pv1","pvs1"
2014,350,"texas 31","republican",91607,0.640482982353106
2014,350,"texas 31","libertarian",5706,0.0398942864334256
2014,351,"texas 32","libertarian",4276,0.0273933989339893
2014,351,"texas 32","democrat",55325,0.354429325543255
2014,351,"texas 32","republican",96495,0.618177275522755
2014,352,"texas 33","libertarian",6823,0.134863219481341
2014,352,"texas 33","democrat",43769,0.865136780518659
2014,353,"texas 34","libertarian",1563,0.0195675851621869
2014,353,"texas 34","democrat",47503,0.59470185410068
2014,353,"texas 34","republican",30811,0.385730560737133
2014,354,"texas 35","republican",32040,0.332969602494154
2014,354,"texas 35","libertarian",2767,0.0287555209145233
2014,354,"texas 35","green",1294,0.0134476487399324
2014,354,"texas 35","democrat",60124,0.62482722785139
2014,355,"texas 36","green",685,0.00511797492565861
2014,355,"texas 36","republican",101663,0.759574722433915
2014,355,"texas 36","libertarian",1951,0.0145768891678247
2014,355,"texas 36","democrat",29543,0.220730413472602
2014,356,"utah 1","libertarian",4847,0.0372748665733577
2014,356,"utah 1","republican",84231,0.647761354722611
2014,356,"utah 1","independent american",4534,0.0348678038051587
2014,356,"utah 1","democrat",36422,0.280095974898873
2014,357,"utah 2","constitution",4509,0.0308438449120311
2014,357,"utah 2","democrat",47585,0.325505513448436
2014,357,"utah 2","unaffiliated",1734,0.0118614386953786
2014,357,"utah 2","independent american",3328,0.0227652064464936
2014,357,"utah 2","republican",88915,0.608223657208526
2014,357,"utah 2","write-in",117,0.000800339289134539
2014,358,"utah 3","write-in",280,0.00196380979099453
2014,358,"utah 3","unaffiliated",2584,0.0181231589283209
2014,358,"utah 3","republican",102952,0.722064805723103
2014,358,"utah 3","independent american",3192,0.0223874316173376
2014,358,"utah 3","unaffiliated",1513,0.0106115864777669
2014,358,"utah 3","democrat",32059,0.224849207462477
2014,359,"utah 4","republican",74936,0.509186779734725
2014,359,"utah 4","independent american",2032,0.0138073494237878
2014,359,"utah 4","libertarian",1351,0.00917998477929985
2014,359,"utah 4","democrat",67425,0.458149869536856
2014,359,"utah 4","constitution",1424,0.00967601652533159
2014,360,"vermont 1","republican",59432,0.310343387083299
2014,360,"vermont 1","liberty union",2071,0.0108143955217646
2014,360,"vermont 1","independent",1685,0.00879877182722032
2014,360,"vermont 1","independent",2750,0.014360013367867
2014,360,"vermont 1","write-in",193,0.00100781184727212
2014,360,"vermont 1","energy independence",2024,0.0105689698387501
2014,360,"vermont 1","democrat",123349,0.644106650513827
2014,361,"virginia 01","write-in",604,0.00288139070035922
2014,361,"virginia 01","republican",131861,0.629044799900773
2014,361,"virginia 01","independent green",5097,0.0243153119200843
2014,361,"virginia 01","democrat",72059,0.343758497478783
2014,362,"virginia 02","write-in",324,0.00187218305789899
2014,362,"virginia 02","republican",101558,0.586836935166994
2014,362,"virginia 02","democrat",71178,0.411290881775107
2014,363,"virginia 03","write-in",8205,0.0556641022509871
2014,363,"virginia 03","democrat",139197,0.944335897749013
2014,364,"virginia 04","libertarian",4427,0.0220646138817173
2014,364,"virginia 04","democrat",75270,0.3751532610971
2014,364,"virginia 04","republican",120684,0.601501211136475
2014,364,"virginia 04","write-in",257,0.00128091388470778
2014,365,"virginia 05","democrat",73482,0.358544975481227
2014,365,"virginia 05","independent green",2209,0.0107785015491961
2014,365,"virginia 05","libertarian",4298,0.0209714801532118
2014,365,"virginia 05","write-in",221,0.00107833809070726
2014,365,"virginia 05","republican",124735,0.608626704725658
2014,366,"virginia 06","write-in",2202,0.0122532107641285
2014,366,"virginia 06","republican",133898,0.74508647361275
2014,366,"virginia 06","independent green",21447,0.11934360184299
2014,366,"virginia 06","libertarian",22161,0.123316713780132
2014,367,"virginia 07","democrat",89914,0.369482763580178
2014,367,"virginia 07","republican",148026,0.608281864467374
2014,367,"virginia 07","libertarian",5086,0.020899852476464
2014,367,"virginia 07","write-in",325,0.00133551947598325
2014,368,"virginia 08","write-in",372,0.00183182650830231
2014,368,"virginia 08","libertarian",4409,0.0217110835352282
2014,368,"virginia 08","democrat",128102,0.630808170340168
2014,368,"virginia 08","independent",5420,0.0266895152553724
2014,368,"virginia 08","independent green",963,0.0047420670093955
2014,368,"virginia 08","republican",63810,0.314217337351533
2014,369,"virginia 09","independent",39412,0.242066148696373
2014,369,"virginia 09","write-in",5938,0.0364708411387157
2014,369,"virginia 09","republican",117465,0.721463010164911
2014,370,"virginia 10","democrat",89957,0.403557489569782
2014,370,"virginia 10","independent",2442,0.0109550939841192
2014,370,"virginia 10","republican",125914,0.564864743618501
2014,370,"virginia 10","write-in",258,0.00115741779193396
2014,370,"virginia 10","independent green",946,0.0042438652370912
2014,370,"virginia 10","libertarian",3393,0.0152213897985734
2014,371,"virginia 11","green",1739,0.00925960437688027
2014,371,"virginia 11","democrat",106780,0.568568461968531
2014,371,"virginia 11","libertarian",3264,0.017379728974202
2014,371,"virginia 11","republican",75796,0.403588828838423
2014,371,"virginia 11","write-in",226,0.00120337584196374
2014,372,"washington 01","democrat",124151,0.5503659471848
2014,372,"washington 01","republican",101428,0.4496340528152
2014,373,"washington 02","republican",79518,0.394256560778617
2014,373,"washington 02","democrat",122173,0.605743439221383
2014,374,"washington 03","democrat",78018,0.384677586359916
2014,374,"washington 03","republican",124796,0.615322413640084
2014,375,"washington 04","republican",77772,0.508051398297611
2014,375,"washington 04","republican",75307,0.491948601702389
2014,376,"washington 05","democrat",87772,0.393169744044579
2014,376,"washington 05","republican",135470,0.606830255955421
2014,377,"washington 06","republican",83025,0.370168085960141
2014,377,"washington 06","democrat",141265,0.629831914039859
2014,378,"washington 07","republican",47921,0.190257071960298
2014,378,"washington 07","democrat",203954,0.809742928039702
2014,379,"washington 08","republican",125741,0.632678219216681
2014,379,"washington 08","democrat",73003,0.367321780783319
2014,380,"washington 09","republican",48662,0.291749103684785
2014,380,"washington 09","democrat",118132,0.708250896315215
2014,381,"washington 10","republican",82213,0.452984153571507
2014,381,"washington 10","democrat",99279,0.547015846428493
2014,382,"west virginia 1","write-in",137,0.00094654442195154
2014,382,"west virginia 1","democrat",52109,0.360025425426809
2014,382,"west virginia 1","republican",92491,0.63902803015124
2014,383,"west virginia 2","write-in",3,1.94489465153971e-05
2014,383,"west virginia 2","democrat",67687,0.438813614262561
2014,383,"west virginia 2","republican",72619,0.470787682333874
2014,383,"west virginia 2","write-in",9,5.83468395461912e-05
2014,383,"west virginia 2","independent",6250,0.0405186385737439
2014,383,"west virginia 2","libertarian",7682,0.0498022690437601
2014,384,"west virginia 3","republican",77713,0.553507453650615
2014,384,"west virginia 3","democrat",62688,0.446492546349385
2014,385,"wisconsin 1","republican",182316,0.632668216677656
2014,385,"wisconsin 1","democrat",105552,0.36628379081792
2014,385,"wisconsin 1","write-in (independent)",29,0.000100635041815595
2014,385,"wisconsin 1","scattering",273,0.000947357462608877
2014,386,"wisconsin 2","scattering",308,0.000936605777154725
2014,386,"wisconsin 2","democrat",224920,0.683965491550782
2014,386,"wisconsin 2","republican",103619,0.315097902672063
2014,387,"wisconsin 3","write-in (independent)",128,0.000465182202419674
2014,387,"wisconsin 3","scattering",125,0.000454279494550463
2014,387,"wisconsin 3","republican",119540,0.434436566228499
2014,387,"wisconsin 3","democrat",155368,0.564643972074531
2014,388,"wisconsin 4","scattering",355,0.00139274673194922
2014,388,"wisconsin 4","independent",7002,0.0274704580763618
2014,388,"wisconsin 4","republican",68490,0.268702038510428
2014,388,"wisconsin 4","democrat",179045,0.702434756681261
2014,389,"wisconsin 5","republican",231160,0.694537085444046
2014,389,"wisconsin 5","democrat",101190,0.304032737826973
2014,389,"wisconsin 5","scattering",476,0.00143017672898151
2014,390,"wisconsin 6","libertarian",6865,0.0229573324683229
2014,390,"wisconsin 6","republican",169767,0.567719950640899
2014,390,"wisconsin 6","scattering",189,0.000632037266789953
2014,390,"wisconsin 6","democrat",122212,0.408690679623988
2014,391,"wisconsin 7","green",3686,0.0128609958723391
2014,391,"wisconsin 7","write-in (republican)",5,1.74457350411545e-05
2014,391,"wisconsin 7","write-in (independent)",30,0.000104674410246927
2014,391,"wisconsin 7","republican",169891,0.592774674375355
2014,391,"wisconsin 7","democrat",112949,0.394095665432672
2014,391,"wisconsin 7","scattering",42,0.000146544174345698
2014,392,"wisconsin 8","republican",188553,0.650075159973522
2014,392,"wisconsin 8","democrat",101345,0.349407684245366
2014,392,"wisconsin 8","scattering",150,0.000517155781112092
2014,393,"wyoming 1","republican",113038,0.660450006719134
2014,393,"wyoming 1","constitution",6749,0.0394325544980222
2014,393,"wyoming 1","write-in",398,0.00232540475481002
2014,393,"wyoming 1","over votes",370,0.00216180844040128
2014,393,"wyoming 1","under votes",5683,0.0332042090994607
2014,393,"wyoming 1","libertarian",7112,0.0415534638598213
2014,393,"wyoming 1","democrat",37803,0.22087255262835
2014,394,"oregon 1","libertarian",11213,0.0401535525133123
2014,394,"oregon 1","pacific green",11163,0.0399745034073045
2014,394,"oregon 1","republican",96245,0.344651624154441
2014,394,"oregon 1","miscellaneous",594,0.00212710337937283
2014,394,"oregon 1","democrat",160038,0.57309321654557
2014,395,"oregon 2","democrat",73785,0.256710446203357
2014,395,"oregon 2","libertarian",10491,0.036499956510394
2014,395,"oregon 2","miscellaneous",775,0.00269635557101853
2014,395,"oregon 2","republican",202374,0.70409324171523
2014,396,"oregon 3","republican",57424,0.196149024617686
2014,396,"oregon 3","pacific green",12106,0.0413517012402778
2014,396,"oregon 3","libertarian",6381,0.0217962337365118
2014,396,"oregon 3","nonaffiliated",4009,0.0136939509559122
2014,396,"oregon 3","democrat",211748,0.723289280871166
2014,396,"oregon 3","miscellaneous",1089,0.00371980857844561
2014,397,"oregon 4","pacific green",6863,0.0221259337350369
2014,397,"oregon 4","libertarian",4676,0.0150751662749574
2014,397,"oregon 4","miscellaneous",482,0.00155394143381725
2014,397,"oregon 4","republican",116534,0.375699193046596
2014,397,"oregon 4","democrat",181624,0.585545765509593
2014,398,"oregon 5","republican",110332,0.39251764571949
2014,398,"oregon 5","miscellaneous",732,0.00260416666666667
2014,398,"oregon 5","libertarian",5198,0.018492429417122
2014,398,"oregon 5","constitution",6208,0.0220856102003643
2014,398,"oregon 5","independent",7674,0.0273010587431694
2014,398,"oregon 5","democrat",150944,0.536999089253188
2014,399,"pennsylvania 1","republican",27193,0.171628555739992
2014,399,"pennsylvania 1","democrat",131248,0.828371444260008
2014,400,"pennsylvania 10","republican",112851,0.625830458845842
2014,400,"pennsylvania 10","democrat",44737,0.248095074366966
2014,400,"pennsylvania 10","independent",22734,0.126074466787192
2014,401,"pennsylvania 11","republican",122464,0.663071491997488
2014,401,"pennsylvania 11","democrat",62228,0.336928508002512
2014,402,"pennsylvania 12","democrat",87928,0.407223012120174
2014,402,"pennsylvania 12","republican",127993,0.592776987879826
2014,403,"pennsylvania 13","democrat",123601,0.67119739342927
2014,403,"pennsylvania 13","republican",60549,0.32880260657073
2014,404,"pennsylvania 14","democrat",148351,1
2014,405,"pennsylvania 15","republican",128285,1
2014,406,"pennsylvania 16","republican",101722,0.577195222288422
2014,406,"pennsylvania 16","democrat",74513,0.422804777711578
2014,407,"pennsylvania 17","republican",71371,0.432417858722455
2014,407,"pennsylvania 17","democrat",93680,0.567582141277544
2014,408,"pennsylvania 18","republican",166076,1
2014,409,"pennsylvania 2","republican",25397,0.122965265471729
2014,409,"pennsylvania 2","democrat",181141,0.877034734528271
2014,410,"pennsylvania 3","democrat",73931,0.393689759838117
2014,410,"pennsylvania 3","republican",113859,0.606310240161883
2014,411,"pennsylvania 4","republican",147090,0.745363332319854
2014,411,"pennsylvania 4","democrat",50250,0.254636667680146
2014,412,"pennsylvania 5","democrat",65839,0.364038992131905
2014,412,"pennsylvania 5","republican",115018,0.635961007868095
2014,413,"pennsylvania 6","republican",119643,0.562909327009937
2014,413,"pennsylvania 6","democrat",92901,0.437090672990063
2014,414,"pennsylvania 7","democrat",89256,0.379610845295056
2014,414,"pennsylvania 7","republican",145869,0.620389154704944
2014,415,"pennsylvania 8","democrat",84767,0.380978705426566
2014,415,"pennsylvania 8","republican",137731,0.619021294573434
2014,416,"pennsylvania 9","democrat",63223,0.364782450654004
2014,416,"pennsylvania 9","republican",110094,0.635217549345996
2014,417,"rhode island 1","republican",58877,0.402294452453998
2014,417,"rhode island 1","democrat",87060,0.594863104958559
2014,417,"rhode island 1","write-in",416,0.00284244258744269
2014,418,"rhode island 2","write-in",344,0.00202467275638007
2014,418,"rhode island 2","democrat",105716,0.62221018928336
2014,418,"rhode island 2","republican",63844,0.37576513796026
2014,419,"south carolina 1","write-in",8423,0.0658999334976333
2014,419,"south carolina 1","republican",119392,0.934100066502367
2014,420,"south carolina 2","republican",121649,0.624455874502074
2014,420,"south carolina 2","write-in",282,0.00144757915486017
2014,420,"south carolina 2","labor",4158,0.0213440926450659
2014,420,"south carolina 2","democrat",68719,0.352752453698
2014,421,"south carolina 3","republican",116741,0.711796303861373
2014,421,"south carolina 3","democrat",47181,0.287673237444287
2014,421,"south carolina 3","write-in",87,0.000530458694339945
2014,422,"south carolina 4","republican",126452,0.848392139497749
2014,422,"south carolina 4","libertarian",21969,0.147394481009601
2014,422,"south carolina 4","write-in",628,0.00421337949265007
2014,423,"south carolina 5","working families",5183,0.0295926232550173
2014,423,"south carolina 5","democrat",66802,0.381409689114733
2014,423,"south carolina 5","write-in",82,0.000468183505095778
2014,423,"south carolina 5","republican",103078,0.588529504125153
2014,424,"south carolina 6","democrat",125747,0.725050740347802
2014,424,"south carolina 6","libertarian",3176,0.0183126527976383
2014,424,"south carolina 6","republican",44311,0.255494949029014
2014,424,"south carolina 6","write-in",198,0.00114165782554546
2014,425,"south carolina 7","republican",102833,0.599525430843497
2014,425,"south carolina 7","democrat",68576,0.399804109045964
2014,425,"south carolina 7","write-in",115,0.000670460110538467
2014,426,"south dakota","republican",183834,0.665296269890959
2014,426,"south dakota","democrat",92485,0.334703730109041
2014,427,"tennessee 1","independent",9906,0.0710260271026027
2014,427,"tennessee 1","independent",4148,0.0297411629741163
2014,427,"tennessee 1","write-in (independent)",14,0.000100380010038001
2014,427,"tennessee 1","republican",115533,0.828371692837169
2014,427,"tennessee 1","green",9869,0.0707607370760737
2014,428,"tennessee 2","independent",4223,0.0253251854561592
2014,428,"tennessee 2","green",4033,0.0241857620044258
2014,428,"tennessee 2","republican",120883,0.724931184820481
2014,428,"tennessee 2","democrat",37612,0.225557867718934
2014,429,"tennessee 3","democrat",53983,0.345829836575975
2014,429,"tennessee 3","independent",4770,0.0305579223175333
2014,429,"tennessee 3","republican",97344,0.623612241106491
2014,430,"tennessee 4","republican",84815,0.583249666478703
2014,430,"tennessee 4","democrat",51357,0.353168108487257
2014,430,"tennessee 4","independent",9246,0.0635822250340398
2014,431,"tennessee 5","independent",3050,0.0197697632813918
2014,431,"tennessee 5","democrat",96148,0.623220721304675
2014,431,"tennessee 5","republican",55078,0.357009515413933
2014,432,"tennessee 6","democrat",37232,0.229689630283102
2014,432,"tennessee 6","independent",9634,0.0594335490477924
2014,432,"tennessee 6","republican",115231,0.710876820669106
2014,433,"tennessee 7","democrat",42280,0.267752537886224
2014,433,"tennessee 7","republican",110534,0.699994300442666
2014,433,"tennessee 7","independent",5093,0.0322531616711102
2014,434,"tennessee 8","republican",122255,0.708334540398042
2014,434,"tennessee 8","democrat",42433,0.245853008488079
2014,434,"tennessee 8","write-in (independent)",4,2.31756423998378e-05
2014,434,"tennessee 8","constitution",4451,0.0257886960804195
2014,434,"tennessee 8","independent",3452,0.02000057939106
2014,435,"tennessee 9","independent",483,0.00414414414414414
2014,435,"tennessee 9","republican",27173,0.233144573144573
2014,435,"tennessee 9","independent",752,0.00645216645216645
2014,435,"tennessee 9","independent",766,0.00657228657228657
2014,435,"tennessee 9","democrat",87376,0.74968682968683
